 segment_id,start_time_seconds,end_time_seconds
qFXr0AW-zJk_430000,3.371,3.8
qFXr0AW-zJk_430000,5.757,6.297
z3JmPi5pSi4_30000,0.501,0.999
z3JmPi5pSi4_30000,2.106,2.251
z3JmPi5pSi4_30000,3.261,3.89
z3JmPi5pSi4_30000,4.879,6.069
z3JmPi5pSi4_30000,7.894,8.6
9biXPgvGE1o_140000,8.502,8.784
JpN2453q2MI_70000,0.0,0.785
UYPzojZrza8_420000,8.47,8.6
2xUrAzkS4NQ_30000,0.379,0.753
2xUrAzkS4NQ_30000,1.305,1.825
2xUrAzkS4NQ_30000,2.394,2.759
uDgi0fzGgr0_10000,8.094,8.402
xhsZdTm7sqY_80000,3.732,3.945
xhsZdTm7sqY_80000,6.598,6.811
xhsZdTm7sqY_80000,7.087,7.976
xhsZdTm7sqY_80000,8.118,9.008
xhsZdTm7sqY_80000,9.205,10.0
obJLlfGFCvo_0,4.724,5.636
l6Ww_14bV0Q_30000,5.399,5.594
-Pfu6ZPI6Ks_20000,0.937,1.228
-Pfu6ZPI6Ks_20000,2.369,2.521
-Pfu6ZPI6Ks_20000,2.708,3.033
-Pfu6ZPI6Ks_20000,3.531,3.821
-Pfu6ZPI6Ks_20000,6.871,7.182
-Pfu6ZPI6Ks_20000,7.251,7.625
-Pfu6ZPI6Ks_20000,8.282,8.634
0VaWzVLOWvE_120000,6.235,7.327
vEXMMRkUnEA_410000,1.435,1.679
vEXMMRkUnEA_410000,2.174,2.572
_wdZ5ygdY3s_40000,1.172,2.058
_wdZ5ygdY3s_40000,2.189,2.493
owHknCr5woI_140000,7.698,8.056
b42UG7vNynA_440000,0.485,0.931
b42UG7vNynA_440000,3.255,3.832
-9MfiQzh99c_0,4.06,4.682
-9MfiQzh99c_0,6.485,6.9
2AeT6ZayhB0_30000,0.355,1.33
2AeT6ZayhB0_30000,2.686,3.888
2AeT6ZayhB0_30000,4.425,7.3
2AeT6ZayhB0_30000,7.958,8.836
2AeT6ZayhB0_30000,8.99,10.0
1jVjZKa9IZA_30000,2.345,3.076
3ePTyVbtplg_4000,6.25,7.06
3ePTyVbtplg_4000,7.245,7.777
3ePTyVbtplg_4000,7.954,8.871
GzNlkrhB8rY_370000,2.402,2.732
GzNlkrhB8rY_370000,9.426,9.777
V9jr9HFdAGo_100000,8.932,9.817
vPDyEdyumfQ_0,1.651,2.102
vPDyEdyumfQ_0,2.232,2.423
vPDyEdyumfQ_0,2.499,2.69
vPDyEdyumfQ_0,4.119,4.326
vPDyEdyumfQ_0,4.501,4.708
vPDyEdyumfQ_0,5.655,6.481
i5F88BrA-o8_0,4.425,4.839
i5F88BrA-o8_0,5.261,5.757
i5F88BrA-o8_0,7.414,7.966
i5F88BrA-o8_0,8.966,9.38
8UkHc9FLm9U_380000,9.77,10.0
1Hf_1QejY4I_10000,0.0,0.574
1Hf_1QejY4I_10000,0.753,1.232
1Hf_1QejY4I_10000,1.362,1.849
1Hf_1QejY4I_10000,2.004,2.597
1Hf_1QejY4I_10000,2.979,3.58
1Hf_1QejY4I_10000,3.807,4.286
e3S9gUpyKao_190000,2.937,3.165
LVVoHbzLVFY_190000,6.086,6.376
7FPcJaidlyE_30000,5.619,6.066
7FPcJaidlyE_30000,6.756,7.178
FYZQFXgUJPY_30000,2.773,3.474
uOXDQzZ6WQM_9000,3.6,3.823
b4z9DHFH1a0_19000,0.0,0.521
vmxCQHqiM54_30000,5.803,6.055
vmxCQHqiM54_30000,6.803,7.016
UpEM9Guc38U_90000,1.504,1.774
UpEM9Guc38U_90000,7.97,8.102
n-pl5QULjd0_90000,1.048,1.657
n-pl5QULjd0_90000,7.937,8.245
n-pl5QULjd0_90000,8.481,8.838
n-pl5QULjd0_90000,9.001,9.383
vGPthU11nw4_210000,6.561,7.633
VrUH-Vw_5N8_30000,9.219,9.554
9C9RrEXP2hg_130000,0.0,0.517
73WLeECUDLI_80000,2.654,3.109
eRWRdMY5DuA_360000,0.0,0.389
eRWRdMY5DuA_360000,3.347,3.611
eRWRdMY5DuA_360000,4.021,4.347
eRWRdMY5DuA_360000,5.211,5.568
ad19ygY9-60_530000,1.159,1.549
GTKK1fd8pvo_420000,3.561,4.281
GTKK1fd8pvo_420000,8.441,9.055
0REH7oc48C0_20000,2.835,3.347
OOGP2yp3Df8_170000,5.102,5.504
KhRL1BVQtR0_410000,7.659,8.24
KhRL1BVQtR0_410000,8.697,9.284
Ns3yESed4Pg_26000,5.156,5.325
u6Eqv1A-vpw_40000,3.942,4.072
u6Eqv1A-vpw_40000,4.67,4.849
u6Eqv1A-vpw_40000,5.165,5.385
2h56h8pcGpg_30000,6.228,6.569
2h56h8pcGpg_30000,7.609,8.088
Rjx1EW3RG8U_510000,2.662,2.962
SRxuOKQJtKQ_440000,0.379,1.11
SRxuOKQJtKQ_440000,7.918,8.381
SRxuOKQJtKQ_440000,9.388,10.0
BA_uRdHeMm8_30000,6.429,7.278
vCg0t7H5zX8_170000,0.494,0.899
vCg0t7H5zX8_170000,1.525,2.402
vCg0t7H5zX8_170000,6.496,7.576
r3H6hLhD_UM_220000,7.828,8.373
SoWQXqFeJhE_90000,0.907,1.126
SoWQXqFeJhE_90000,1.809,2.118
SoWQXqFeJhE_90000,3.174,3.572
5r_VBPd4Ir4_350000,1.244,1.409
5r_VBPd4Ir4_350000,1.724,1.882
5r_VBPd4Ir4_350000,4.031,4.11
5r_VBPd4Ir4_350000,5.236,5.37
5r_VBPd4Ir4_350000,5.929,6.22
5r_VBPd4Ir4_350000,6.701,6.969
i8UyWvx_csg_40000,2.898,3.173
i8UyWvx_csg_40000,8.071,9.268
aaGL5l7WEZc_30000,0.0,0.425
aaGL5l7WEZc_30000,1.331,1.871
aaGL5l7WEZc_30000,4.201,4.506
m5XxkC0XI1k_30000,0.194,0.606
m5XxkC0XI1k_30000,1.219,1.81
m5XxkC0XI1k_30000,2.124,2.364
m5XxkC0XI1k_30000,3.396,3.852
m5XxkC0XI1k_30000,4.39,5.026
m5XxkC0XI1k_30000,5.258,5.587
m5XxkC0XI1k_30000,9.141,9.663
bhfHy86-GKo_0,8.373,8.576
3uuROHweDZs_120000,0.0,3.51
3uuROHweDZs_120000,3.683,3.966
3uuROHweDZs_120000,4.174,4.485
3uuROHweDZs_120000,4.734,5.128
3uuROHweDZs_120000,5.315,6.601
3uuROHweDZs_120000,6.809,7.5
3uuROHweDZs_120000,7.625,8.04
3uuROHweDZs_120000,8.406,9.803
6i2HHB069CE_190000,0.355,0.485
6i2HHB069CE_190000,3.645,4.116
oNGhyUv9D_4_250000,5.481,5.741
3eejc8bVGnA_28000,0.151,0.854
3eejc8bVGnA_28000,2.817,3.621
3eejc8bVGnA_28000,4.853,5.898
3eejc8bVGnA_28000,7.044,7.506
3eejc8bVGnA_28000,8.551,9.013
Mbqy9JkpCFM_220000,0.217,0.996
POmMEbbHBjk_210000,5.803,6.173
POmMEbbHBjk_210000,6.394,7.921
aqNoJ_3IInI_30000,0.197,0.398
aqNoJ_3IInI_30000,1.566,2.348
aqNoJ_3IInI_30000,3.496,3.717
aqNoJ_3IInI_30000,3.89,4.028
aqNoJ_3IInI_30000,4.277,4.45
aqNoJ_3IInI_30000,7.306,7.957
aqNoJ_3IInI_30000,8.427,8.786
Tr2ZhycFjiY_340000,2.556,3.027
FdN56D62v6w_30000,0.363,0.607
YTKBa5i1x1A_30000,3.339,3.68
YTKBa5i1x1A_30000,5.467,5.971
YTKBa5i1x1A_30000,9.545,10.0
Dw3cicgLoVw_30000,5.811,6.024
0zI3XimbdLI_30000,2.861,4.157
6Pdw0oASidU_16000,7.655,7.867
7yv4dLadS-g_60000,3.279,3.667
NgJAMi2hRiU_150000,2.266,4.192
NgJAMi2hRiU_150000,6.328,6.783
o7mkRXozAM0_50000,7.921,9.323
kbMrZ7BE9hg_40000,2.827,3.457
kbMrZ7BE9hg_40000,4.024,4.441
pZXzL-Vgj9o_520000,7.243,7.503
1k1HpuT8_KQ_520000,8.031,8.283
GIAKrqXJ7sQ_90000,2.091,2.404
LhL_F9wQSvg_320000,3.91,5.791
OVSxB8j7HGM_30000,0.0,0.087
OVSxB8j7HGM_30000,1.767,2.14
OVSxB8j7HGM_30000,2.749,3.116
OVSxB8j7HGM_30000,3.987,4.215
OVSxB8j7HGM_30000,5.336,6.103
OVSxB8j7HGM_30000,6.643,6.85
OVSxB8j7HGM_30000,7.21,7.645
OVSxB8j7HGM_30000,8.883,9.485
AAcAazW9qAI_9000,3.985,4.311
AAcAazW9qAI_9000,7.376,7.571
Cc7DEl6FPJQ_50000,2.937,3.488
YtijQfEZuRo_100000,1.256,1.565
XGmWAY_gSQg_40000,0.127,0.355
XGmWAY_gSQg_40000,1.719,2.077
XGmWAY_gSQg_40000,2.499,2.662
-QWAZRrgu4A_30000,2.011,2.458
-QWAZRrgu4A_30000,3.841,6.089
0NT9SQCFUI0_190000,9.094,9.409
YENUSWY7wAo_10000,0.512,0.862
7Ps7CshjD_s_90000,8.811,9.136
DyVWBi4dzwM_0,7.14,7.265
bqGLWUpo6J0_10000,0.835,1.66
AaeemnJDijQ_300000,7.284,9.819
FYVC9dpltSM_40000,0.764,2.898
FYVC9dpltSM_40000,3.929,4.126
FYVC9dpltSM_40000,7.213,7.551
FYVC9dpltSM_40000,8.315,8.457
BBiXyJintIg_60000,8.47,8.641
AhqnwsIRbNE_360000,6.466,7.486
AhqnwsIRbNE_360000,8.045,8.883
AhqnwsIRbNE_360000,9.511,10.0
SwjGJmQQJ0I_50000,1.433,1.839
SwjGJmQQJ0I_50000,8.684,9.344
DXQbHzQTY6Q_12000,4.604,4.792
aTx3WdlTrSU_30000,7.105,7.503
aTx3WdlTrSU_30000,9.071,9.217
yjK1hxP_Gr0_40000,6.96,7.487
yjK1hxP_Gr0_40000,7.78,8.728
ulQEa5OOO9Y_0,2.65,2.983
GdSB4SbL_yw_30000,8.186,8.389
0_EmM5RCC08_10000,3.495,3.907
l1Fof3Y-ZbQ_100000,8.957,9.152
l1Fof3Y-ZbQ_100000,9.461,9.843
STPHMn4BFUo_60000,0.394,0.567
STPHMn4BFUo_60000,0.669,0.858
STPHMn4BFUo_60000,2.11,2.74
STPHMn4BFUo_60000,5.197,6.189
STPHMn4BFUo_60000,8.575,8.85
NZqRiNeuko8_20000,5.651,7.008
NZqRiNeuko8_20000,7.122,7.56
NZMDi4ZRjjQ_50000,0.394,1.622
NZMDi4ZRjjQ_50000,2.016,2.827
NZMDi4ZRjjQ_50000,3.543,4.189
NZMDi4ZRjjQ_50000,6.244,7.921
NZMDi4ZRjjQ_50000,8.157,9.024
baJdiqqFBL4_150000,0.0,0.858
EkofGOSi9Mo_30000,2.402,2.954
pO-xWaiE_bU_250000,0.712,0.98
pO-xWaiE_bU_250000,1.135,1.256
pO-xWaiE_bU_250000,1.386,1.728
_Bvw1_HOUxE_40000,7.276,7.402
_Bvw1_HOUxE_40000,7.669,7.953
_Bvw1_HOUxE_40000,8.15,8.362
_Bvw1_HOUxE_40000,9.354,10.0
gn3_aUfG9_c_15000,3.736,3.998
zJxqIiKd3wM_310000,7.268,7.827
zJxqIiKd3wM_310000,8.748,9.047
62Z9HMk_dXA_210000,5.465,5.653
Wt-rz0MqTx8_30000,1.587,3.614
Wt-rz0MqTx8_30000,7.244,7.583
Wt-rz0MqTx8_30000,7.763,8.862
g9EGM-c3TbI_0,9.153,9.36
e-9vbmHmgoQ_30000,4.755,4.941
Cx8AflvPC0w_60000,0.0,0.485
0xva6ZHN694_30000,4.278,4.912
_TxPVXkyjtE_30000,0.0,0.488
_TxPVXkyjtE_30000,4.257,5.508
_TxPVXkyjtE_30000,7.203,7.77
fMNLrzov4-8_0,4.114,4.952
fMNLrzov4-8_0,9.488,9.907
eaNm2P-TfDc_0,0.725,0.943
