 segment_id,start_time_seconds,end_time_seconds
h4DA_0xh_6U_320000,6.017,6.399
46GbmsgSe4g_360000,2.939,3.313
kIsSabuOpJI_480000,0.0,0.16
zWPtqxwvB1k_310000,7.235,7.95
ShPHFUKzkcw_27000,6.072,6.464
xrl3oxTa6sQ_40000,3.326,3.658
xrl3oxTa6sQ_40000,4.266,5.31
xrl3oxTa6sQ_40000,6.055,6.617
xrl3oxTa6sQ_40000,9.243,9.541
l1airZL4TjQ_30000,1.786,1.982
Bn97WNBaqhM_130000,7.132,7.772
Bn97WNBaqhM_130000,8.039,8.362
XBOXPo8R_MU_40000,6.594,7.183
WTB4h1QHuf0_60000,9.168,9.539
G5USS-T-22U_70000,6.504,6.732
e6jow5FPCb8_30000,3.866,4.016
e6jow5FPCb8_30000,4.835,5.024
e6jow5FPCb8_30000,5.362,5.504
e6jow5FPCb8_30000,6.811,7.016
e6jow5FPCb8_30000,8.732,8.929
Fu-avka_bQ8_10000,3.854,4.353
HBnESUDFD4A_30000,9.257,9.462
9xpJWu2rNsY_10000,7.496,8.11
OL6K5u63LWc_30000,1.2,1.663
OL6K5u63LWc_30000,7.235,7.536
OL6K5u63LWc_30000,8.088,8.324
5ichne6N6Do_30000,2.199,2.532
5ichne6N6Do_30000,9.039,9.347
0AgLZk4mq4k_30000,2.228,2.51
0AgLZk4mq4k_30000,9.577,10.0
ubqJfhE0u0w_30000,8.074,8.454
Pdd2UAQu28g_460000,0.118,0.433
Pdd2UAQu28g_460000,1.465,1.709
Pdd2UAQu28g_460000,2.598,2.803
Pdd2UAQu28g_460000,3.953,4.087
Pdd2UAQu28g_460000,4.331,4.465
Pdd2UAQu28g_460000,5.394,5.654
Pdd2UAQu28g_460000,6.606,6.913
Pdd2UAQu28g_460000,7.567,8.898
IoK42-xS3cw_10000,2.817,3.099
LPKNqeq2yx8_4000,8.597,9.305
EdKjoNg8iqM_200000,7.317,7.775
hX5pq-CZQQE_30000,1.665,2.125
hX5pq-CZQQE_30000,3.931,4.315
1wbTFDBgiwI_30000,0.41,0.704
ficohAr1yv0_20000,6.894,7.471
TlM2oDYNtl4_100000,0.602,1.37
vFOCFpOAw9s_30000,0.0,0.384
vFOCFpOAw9s_30000,1.972,2.254
vFOCFpOAw9s_30000,6.056,6.338
0rIriag15so_130000,2.228,2.512
0rIriag15so_130000,8.228,8.449
6hpIDtNvu8o_30000,0.141,0.333
6hpIDtNvu8o_30000,1.421,1.601
6hpIDtNvu8o_30000,2.599,2.881
6hpIDtNvu8o_30000,6.031,6.261
6hpIDtNvu8o_30000,7.964,8.31
ReEFmbsHrfY_90000,1.882,2.19
ReEFmbsHrfY_90000,2.343,2.83
ReEFmbsHrfY_90000,5.429,5.775
ReEFmbsHrfY_90000,6.172,6.44
k_tQXqEoKGo_580000,1.315,1.583
OBjlrQ1Ldp0_30000,2.586,2.74
OBjlrQ1Ldp0_30000,2.855,3.227
Bx_468y7El4_30000,7.529,7.875
MXhCdIbqPWc_0,2.833,3.48
twYcZkVqOpY_0,0.835,1.996
IH0Hswbh7KA_30000,0.436,0.757
IH0Hswbh7KA_30000,1.778,2.087
IH0Hswbh7KA_30000,6.216,6.548
kfaMis176Bk_30000,6.94,7.348
kfaMis176Bk_30000,7.708,7.929
TXQ2v3PkRQQ_270000,7.866,8.268
mcWSQoF-8g4_100000,4.62,4.847
mcWSQoF-8g4_100000,8.99,9.25
5jcOgP-zeTg_0,0.045,1.406
emcv2Vf7KRk_550000,8.418,8.697
uS7vWD6N-QA_20000,4.094,4.787
Bfq2MqW2TQY_160000,4.11,4.725
sXuQbr0bwbY_6000,5.47,5.735
sXuQbr0bwbY_6000,7.067,7.353
IAXQeg7IkHI_40000,3.096,3.463
Z9YbzOAfLvc_40000,6.033,6.504
i95Mj95xcy0_20000,1.224,1.719
f3N0_2Rzqm8_30000,3.88,4.353
O_8Kz-knEbg_21000,4.817,7.773
XmW5MTLRrwU_30000,4.251,4.84
XmW5MTLRrwU_30000,9.77,10.0
-cghzpVtc4Y_30000,7.406,7.666
k0LgXvRahxc_30000,3.175,3.649
k0LgXvRahxc_30000,5.98,6.261
k0LgXvRahxc_30000,8.476,8.732
Ax88UX4V9fo_30000,1.646,1.874
0OtSo_gyF24_26000,0.58,0.869
gImasEQ7bIc_30000,0.063,0.472
gImasEQ7bIc_30000,2.567,3.094
gImasEQ7bIc_30000,4.181,4.646
2QpEkZyrEeU_30000,6.331,6.746
rklUVQ2rMnE_30000,7.324,7.554
rklUVQ2rMnE_30000,8.796,9.296
AVEwhzn8zXs_20000,3.563,3.888
AVEwhzn8zXs_20000,7.804,8.129
4oo9pQt8bKI_27000,5.199,5.482
4oo9pQt8bKI_27000,6.306,6.499
Fm5hRD6mCOI_30000,1.581,2.012
Fm5hRD6mCOI_30000,5.968,6.334
Fm5hRD6mCOI_30000,9.461,9.932
k1F-ole-RYY_30000,9.001,9.373
ZA4AYYSjurc_30000,4.457,4.896
XUnPiNOc-8Y_60000,9.782,10.0
LopuqC456yg_90000,2.016,2.327
LopuqC456yg_90000,5.757,6.477
Bwbc6yg6DS8_310000,8.015,8.194
3L5SthfLmbQ_60000,2.291,2.514
3L5SthfLmbQ_60000,4.134,4.372
0Kmngfi6USI_0,6.773,7.246
2vhsLMLlY7U_60000,0.948,1.167
2vhsLMLlY7U_60000,3.929,4.254
2vhsLMLlY7U_60000,6.504,6.886
1JsbNK3EPzE_40000,9.38,10.0
5F4CFekLbu4_30000,4.579,4.774
mtH-Z8fNwDM_0,1.869,2.649
mtH-Z8fNwDM_0,4.966,5.55
mtH-Z8fNwDM_0,8.589,9.507
RjI0pfYVI0o_30000,2.878,3.44
-x849pIf37k_40000,7.827,8.102
40jj-n0eCI4_30000,7.831,8.253
-x1ZnXXuZa8_20000,9.443,10.0
oLWCmF2_XsA_50000,5.057,5.654
oLWCmF2_XsA_50000,7.775,8.681
MjVeChuw2uY_40000,3.358,3.769
MjVeChuw2uY_40000,8.282,8.657
Wj4onb4QL60_40000,0.999,1.255
Wj4onb4QL60_40000,4.02,4.392
M5UNmYX9nyc_110000,3.649,4.097
m1elM4EDEug_100000,8.434,8.786
HbFXeX78W0Q_70000,7.354,7.835
1pkbLB7AXWM_0,9.774,10.0
TL199fIBAuY_230000,8.633,9.055
qKh-n9qKTK8_20000,4.506,4.865
qKh-n9qKTK8_20000,6.746,6.981
qKh-n9qKTK8_20000,7.376,7.666
bTQg4f_kjNQ_30000,2.767,3.255
bTQg4f_kjNQ_30000,7.447,7.788
cnb0XXMNzDM_30000,8.773,9.048
JrmKqYrXb_Y_30000,2.177,2.503
GuFTgsvMAUc_23000,5.652,6.033
jCZFZXNAuS0_130000,1.525,1.841
OCpLjpOsiNw_70000,8.113,8.34
kEuZE_uu1rs_20000,2.116,2.455
kEuZE_uu1rs_20000,8.532,9.033
0FOegaxNaqk_210000,0.999,1.357
0FOegaxNaqk_210000,2.241,2.586
xZ27Q9bqqrQ_250000,2.987,3.247
r4BCHqZtboQ_350000,5.733,6.446
aeWiKB1oEKo_0,0.189,0.606
aeWiKB1oEKo_0,3.079,3.551
z0cbtHEg-4s_170000,0.826,1.239
un9VQ_lzgZM_5000,5.687,5.916
GYhJ2RRiCeI_40000,7.982,8.326
IInrX_nKVvg_7000,7.86,8.265
1pphJYLxuQM_90000,2.586,2.971
G4EWVnIWy-M_0,4.707,4.984
G4EWVnIWy-M_0,5.147,5.595
GeGjcmRnK6g_18000,4.268,4.477
gHijCbVdFfE_110000,2.053,2.402
gHijCbVdFfE_110000,6.212,6.472
gHijCbVdFfE_110000,6.862,7.154
gHijCbVdFfE_110000,9.705,10.0
Ej0YJGmT418_30000,5.857,6.133
zZNrlc7Z6eM_360000,0.115,0.32
zZNrlc7Z6eM_360000,5.608,5.8
zZNrlc7Z6eM_360000,7.644,7.9
ad9EUWulauY_14000,3.143,3.434
ad9EUWulauY_14000,8.033,8.371
p5a1zad9mBQ_90000,0.59,0.867
p5a1zad9mBQ_90000,7.901,8.308
p5a1zad9mBQ_90000,8.974,9.193
BN8WyaHYPrI_580000,4.908,5.745
4wfjCzo7vow_510000,4.725,5.134
Cm_9S3kl3MY_180000,0.363,0.654
Cm_9S3kl3MY_180000,1.02,1.311
Cm_9S3kl3MY_180000,1.566,1.981
wKFCyb5dMng_4000,1.288,1.46
SEMSdt_Iqzc_110000,2.572,2.824
SEMSdt_Iqzc_110000,4.668,4.944
SEMSdt_Iqzc_110000,7.934,8.438
f6OhmrIdB-g_30000,2.607,2.944
M8P5Bkyur9o_30000,4.622,4.843
M8P5Bkyur9o_30000,5.15,5.535
M8P5Bkyur9o_30000,9.15,9.394
M8P5Bkyur9o_30000,9.646,10.0
vwe0wLJpgYU_70000,4.037,5.028
sL-JTvccWcM_30000,5.846,6.171
EgP7E6kMMMU_30000,0.589,0.819
EgP7E6kMMMU_30000,7.772,7.939
1xTvYIgPwm4_26000,7.904,8.438
vhEElAYSAdc_16000,0.98,1.45
vhEElAYSAdc_16000,2.524,3.043
vhEElAYSAdc_16000,6.285,6.743
SvmMkyMkpfY_170000,5.556,5.961
Q0XyrlL0LUs_370000,4.803,5.079
0omqh-cg9hc_30000,3.227,3.636
0omqh-cg9hc_30000,6.504,7.17
RWKz0L6mJvc_30000,3.282,3.855
RWKz0L6mJvc_30000,6.941,7.654
pmMhxDct7ss_30000,4.614,4.953
pmMhxDct7ss_30000,5.669,5.819
pmMhxDct7ss_30000,6.85,7.091
jB1eOIYw3i4_90000,0.73,1.268
jB1eOIYw3i4_90000,5.98,6.274
_l1vnPC9OGU_30000,1.232,1.427
Gi9o6SsgBMA_0,3.864,4.668
kR3phVVAXEQ_0,0.035,0.324
YIBi4xyIXiQ_20000,1.779,2.08
YIBi4xyIXiQ_20000,2.924,3.128
YIBi4xyIXiQ_20000,4.639,4.907
lVSsAUDxxKQ_16000,4.538,4.84
lVSsAUDxxKQ_16000,5.231,5.483
quwLxxbH2Pg_10000,5.984,6.431
wob5kuINdnA_260000,1.674,2.018
wob5kuINdnA_260000,4.954,5.94
2o_oXiLOXpg_21000,1.22,1.528
2o_oXiLOXpg_21000,4.205,4.283
2o_oXiLOXpg_21000,5.299,5.496
2o_oXiLOXpg_21000,6.291,6.425
2o_oXiLOXpg_21000,7.252,7.402
2o_oXiLOXpg_21000,8.26,8.465
2o_oXiLOXpg_21000,9.614,9.764
KJhk0LgrjeE_30000,0.203,0.528
KJhk0LgrjeE_30000,1.275,1.535
KJhk0LgrjeE_30000,7.985,8.343
UdeaxjtefbQ_30000,1.674,2.156
UdeaxjtefbQ_30000,4.438,4.759
UdeaxjtefbQ_30000,6.984,7.385
UdeaxjtefbQ_30000,7.993,8.486
y-8h7ozmWSA_0,1.37,1.703
y-8h7ozmWSA_0,2.932,3.137
y-8h7ozmWSA_0,3.854,4.085
y-8h7ozmWSA_0,4.738,4.994
y-8h7ozmWSA_0,5.608,5.851
y-8h7ozmWSA_0,6.479,6.633
y-8h7ozmWSA_0,7.298,7.478
y-8h7ozmWSA_0,9.513,9.706
ocvAlYcHqtw_23000,3.073,3.521
no0n6PLKzPk_30000,7.138,7.333
no0n6PLKzPk_30000,8.413,8.616
xKDQFDI0um8_140000,9.81,10.0
C1ajtoy7i6s_510000,5.521,5.952
U3Eo8b4kueU_30000,0.179,0.627
U3Eo8b4kueU_30000,1.076,1.575
U3Eo8b4kueU_30000,7.219,7.674
2B8Z3RUuEVk_100000,0.722,1.059
2B8Z3RUuEVk_100000,7.334,7.812
2_k4HLXXzic_4000,1.921,2.038
xNc037zGyL4_110000,0.819,1.076
xNc037zGyL4_110000,2.228,2.446
xNc037zGyL4_110000,4.072,4.238
yY1O7ZtTVJw_80000,0.619,1.009
yY1O7ZtTVJw_80000,2.03,2.408
yY1O7ZtTVJw_80000,4.381,4.748
ZIkCFqWSM5w_30000,9.402,10.0
sr6a7l3sbsM_0,6.809,7.044
zxYSmW8apYc_230000,1.525,2.076
pDJrLHLTTW0_0,3.383,3.761
pDJrLHLTTW0_0,6.422,6.869
pDJrLHLTTW0_0,9.461,10.0
ZATsZf0SoNY_30000,7.401,7.606
ZATsZf0SoNY_30000,7.746,7.887
ZATsZf0SoNY_30000,8.067,8.489
FgIULzbbDNw_420000,6.945,7.417
3IegVJoA6bc_30000,5.269,5.456
3IegVJoA6bc_30000,7.122,7.308
3IegVJoA6bc_30000,9.526,9.737
GoihMh-rARA_320000,7.029,7.606
SzTRYOdYcbw_13000,0.0,0.139
SzTRYOdYcbw_13000,2.252,2.564
SzTRYOdYcbw_13000,4.436,4.701
SzTRYOdYcbw_13000,7.693,8.501
9c1lVgzk-Ik_220000,8.143,8.835
Tt0na9br1no_100000,1.181,1.551
Tt0na9br1no_100000,6.024,6.551
BlT95sGzpEI_30000,4.286,4.506
xb2ZxaJ_-sY_70000,5.433,5.749
nGb-w3L9QX4_30000,4.124,4.408
oYmRstLhwIg_30000,0.0,0.371
oYmRstLhwIg_30000,4.097,4.571
RwAC0C5o9Q0_4000,1.982,2.518
RwAC0C5o9Q0_4000,4.804,5.274
RwAC0C5o9Q0_4000,5.47,5.869
RwAC0C5o9Q0_4000,6.104,6.489
rBhTvti70LY_250000,2.247,2.67
rBhTvti70LY_250000,5.562,5.871
rBhTvti70LY_250000,8.779,9.282
Ar_2XRUHHP0_30000,0.623,0.899
Z084uuHg9TU_50000,6.319,6.674
Z084uuHg9TU_50000,8.016,8.555
naM0F1SErTs_30000,0.0,0.521
naM0F1SErTs_30000,3.817,4.164
naM0F1SErTs_30000,8.716,8.918
L9LJkCgNl_Y_30000,0.679,1.191
L9LJkCgNl_Y_30000,4.238,4.609
L9LJkCgNl_Y_30000,9.539,9.885
GFujszwmkuA_40000,0.493,1.045
0roRQTmyk5c_30000,1.78,2.458
DaQTSw0g6t4_20000,2.294,2.649
DaQTSw0g6t4_20000,5.998,6.514
DaQTSw0g6t4_20000,9.69,10.0
jMKx6VY6Tvk_160000,5.134,5.826
16qQMGXh-gk_60000,1.594,1.938
dJXdwoRCE6Q_90000,7.209,7.58
ZMnEP1un13I_0,7.675,8.238
Z1mQfCnZ64s_30000,9.153,9.554
IcAkcstPFJo_30000,2.676,3.163
IcAkcstPFJo_30000,8.323,9.334
_kIrhXxxxvk_110000,9.037,9.53
0oOFMqLGqv0_120000,6.146,6.543
ATmV_0G7CM8_0,1.263,1.601
ATmV_0G7CM8_0,2.072,2.401
ATmV_0G7CM8_0,5.098,5.398
tHg0OMHMReI_80000,9.102,9.795
hgV30bUekek_0,5.838,6.066
hgV30bUekek_0,9.445,9.802
TAl6LU38u8M_30000,3.17,3.757
pbcxYnkf1VA_30000,8.694,8.937
4xKAub6J9cc_30000,8.405,8.746
pg4HbzuxCIE_27000,1.927,2.5
2A9d0M_PZo4_0,2.278,2.924
CgBEvBgmTsg_10000,3.571,3.88
lWh7vivMsjA_10000,9.417,10.0
fXwd_6jqSKQ_140000,0.0,0.371
fXwd_6jqSKQ_140000,1.78,2.061
fXwd_6jqSKQ_140000,3.06,3.444
fXwd_6jqSKQ_140000,3.752,3.995
fXwd_6jqSKQ_140000,4.763,5.262
EbwQcbSta3c_120000,4.802,5.07
g9a_tejo_wY_30000,5.261,5.513
grlUiog7-iQ_30000,1.296,1.617
grlUiog7-iQ_30000,2.087,2.58
grlUiog7-iQ_30000,4.278,4.828
grlUiog7-iQ_30000,7.58,8.337
t1v09VJ5s08_100000,4.953,5.354
6ZjgQHkmT4s_220000,1.433,1.732
LqGP_dmkeZA_160000,5.188,5.391
KEfJ_Jz4-hI_30000,6.858,7.236
0lPQEtHVZzc_40000,4.201,4.637
TOf6NxkNoa8_120000,2.705,3.111
TOf6NxkNoa8_120000,8.221,8.652
Ol4HwuieN_E_200000,1.488,1.722
Ol4HwuieN_E_200000,4.416,5.241
Ol4HwuieN_E_200000,5.591,5.942
ThLdZagVDEU_30000,8.662,9.139
SiMUHN_LxJo_30000,0.542,0.915
SiMUHN_LxJo_30000,2.394,2.605
SiMUHN_LxJo_30000,3.637,3.856
SiMUHN_LxJo_30000,9.014,9.261
r2mkKdepErs_590000,3.659,4.036
bHCw3qiS2lM_30000,0.0,0.213
bHCw3qiS2lM_30000,1.283,1.504
YG4WmTcg6i0_60000,5.954,6.223
YG4WmTcg6i0_60000,7.196,7.58
7-RC9iRSpJw_50000,3.028,3.337
7-RC9iRSpJw_50000,6.342,6.778
xS5Cq01kJnU_30000,2.459,2.849
xS5Cq01kJnU_30000,7.763,8.064
0njUbtV9tX0_24000,8.494,8.952
GLIMlXbfOgM_150000,3.499,3.758
fmtaOcfvwNE_70000,1.182,1.331
fmtaOcfvwNE_70000,1.451,1.638
fmtaOcfvwNE_70000,4.331,4.817
fmtaOcfvwNE_70000,6.32,6.597
mkM-NrxqNXA_30000,1.693,2.031
mkM-NrxqNXA_30000,5.087,5.74
pe-0_g4Mq5g_50000,0.832,1.083
L0oCRci4oYc_490000,3.758,3.986
79Cxos8J4rU_190000,6.878,7.243
UWWDcUTYQLY_30000,2.01,2.228
UWWDcUTYQLY_30000,9.232,9.641
5RiAyoke0_g_110000,5.378,5.711
47XPgXWF3_A_30000,5.608,6.056
NFpqi6xncBU_270000,6.284,6.681
4Dc_hm-918Q_210000,3.937,4.36
4Dc_hm-918Q_210000,7.382,7.739
9Bim1gU01nM_30000,8.374,8.809
9Bim1gU01nM_30000,9.27,9.616
QwW45qpXOF4_120000,3.515,3.71
QwW45qpXOF4_120000,5.749,5.952
HXMlPtfVSbg_30000,7.334,7.649
--zgVsqtUgE_30000,4.668,4.944
yOO-p4xp3nw_10000,2.58,3.188
jdyICNqOFJg_200000,8.953,9.457
3FDKv7dlmHA_3000,3.631,3.978
3FDKv7dlmHA_3000,4.771,5.056
3FDKv7dlmHA_3000,5.874,6.196
3FDKv7dlmHA_3000,7.683,8.055
ZAFIKZ0uj4A_200000,4.046,4.443
_nGq1xw7MHk_210000,7.079,7.52
_nGq1xw7MHk_210000,8.26,8.559
ZdZSIPEYnE0_60000,3.905,4.353
GZH6tZ0rXSU_0,6.933,7.459
aRZCpRjB3Gc_360000,6.193,6.709
WkaNCu_1l68_12000,3.711,4.14
WkaNCu_1l68_12000,4.904,5.165
X0ML02sw2d8_60000,6.517,7.145
d-w3TymarG4_30000,3.356,3.642
d-w3TymarG4_30000,6.185,6.734
DRnIWAFMJOI_7000,2.223,2.642
mAL-qVJ8CwU_50000,3.0,3.307
74cmEhHsn5A_70000,4.289,4.686
74cmEhHsn5A_70000,8.041,8.502
zntnUFLYXIY_10000,1.78,2.37
0UIvSltuY_k_170000,4.123,4.353
87ZR7ySBXCE_560000,7.613,7.747
87ZR7ySBXCE_560000,8.08,8.253
87ZR7ySBXCE_560000,8.52,8.747
4jXCh_bBdKU_20000,8.452,8.773
Y-Yyw3OSp3s_10000,4.756,5.047
Y-Yyw3OSp3s_10000,5.622,5.866
U26ZJX0UmKo_0,8.041,8.72
NheDGF1JUv4_30000,7.983,8.308
ewA6LtsEsCw_10000,1.651,2.03
ewA6LtsEsCw_10000,3.188,3.521
ewA6LtsEsCw_10000,5.356,5.826
ewA6LtsEsCw_10000,7.397,8.039
TW4Z9DyLhvg_30000,0.896,1.306
WDteDZiNL5U_10000,2.094,2.543
eyKfJ5aPcW8_90000,2.719,3.149
eyKfJ5aPcW8_90000,6.374,6.821
Fni1gLN-kf0_0,7.983,8.443
Cc93573lSyM_30000,0.269,0.871
Cc93573lSyM_30000,7.606,8.015
HeQch-tqle4_50000,1.581,2.118
HeQch-tqle4_50000,2.572,2.751
HeQch-tqle4_50000,3.897,4.709
HeQch-tqle4_50000,5.042,5.302
HeQch-tqle4_50000,7.966,8.771
uI3wPFx8wTA_280000,0.0,10.0
U1cIYL0hc00_23000,7.514,7.839
hZ5gbSOz9S0_50000,5.336,5.944
yEr6UM6PDqw_120000,1.78,2.049
yEr6UM6PDqw_120000,2.778,2.958
yEr6UM6PDqw_120000,3.752,4.033
yEr6UM6PDqw_120000,5.237,5.493
yEr6UM6PDqw_120000,6.543,6.735
zCrAfDfv6-A_30000,3.355,3.88
y_OUA1AlMG0_10000,6.261,6.571
y_OUA1AlMG0_10000,7.259,7.626
y_OUA1AlMG0_10000,8.784,9.163
cJLukZKm7kQ_0,0.926,1.081
cJLukZKm7kQ_0,4.352,4.65
QzZ8EH_U_Rc_350000,5.384,5.937
QzZ8EH_U_Rc_350000,7.701,7.998
aHefejz0zKo_80000,1.045,1.321
RUMTJfesh3c_80000,9.25,9.64
d7j7lYqobpw_60000,5.261,5.784
5M-8Q-mUfwg_560000,4.035,4.254
eagPZ_x3WIE_140000,0.899,1.484
8m0QeMehQxA_30000,8.504,8.724
8m0QeMehQxA_30000,9.843,10.0
d0oaEwXQAEM_0,6.722,7.157
0F1zmrJb1tI_30000,3.547,3.791
0F1zmrJb1tI_30000,4.49,4.603
0F1zmrJb1tI_30000,5.781,5.936
0F1zmrJb1tI_30000,7.706,8.064
ESs9gHPnKK0_400000,5.877,6.108
ESs9gHPnKK0_400000,8.361,8.592
luuVlGHoFso_10000,1.385,1.694
luuVlGHoFso_10000,9.199,9.557
Jbn8Lc7WN-U_0,2.58,2.984
POYRdof8qBQ_70000,2.408,2.661
NKTW9OE79Gc_30000,5.472,6.283
NKTW9OE79Gc_30000,7.559,8.291
fBom5pt8bo4_510000,7.093,7.81
ZwvwAX-VPO4_70000,9.296,9.872
2r_2DEdRdOo_30000,3.06,3.38
2r_2DEdRdOo_30000,5.698,6.146
HZZohbbJY30_120000,1.037,1.175
HZZohbbJY30_120000,4.262,4.425
