 segment_id,start_time_seconds,end_time_seconds
aCNk-6UiGLI_100000,6.622,6.871
NkMq6uzS-Z8_27000,8.27,9.357
r1ahlBUJkUE_13000,0.067,0.731
r1ahlBUJkUE_13000,1.441,2.366
r1ahlBUJkUE_13000,2.667,3.686
r1ahlBUJkUE_13000,4.858,7.21
ZVebW-8gEgg_130000,4.344,4.846
ZVebW-8gEgg_130000,5.154,5.461
ZVebW-8gEgg_130000,5.601,6.299
ZVebW-8gEgg_130000,9.774,10.0
6nMxp46t4Us_30000,1.557,2.423
6nMxp46t4Us_30000,2.629,2.931
6nMxp46t4Us_30000,4.798,6.313
28oK-ruIvVw_70000,3.937,5.464
VSS2HtsvyhA_20000,7.683,9.5
FUNlb0qViSE_10000,8.475,9.236
BT-koNYZQzU_30000,0.0,0.197
BT-koNYZQzU_30000,2.825,3.489
BT-koNYZQzU_30000,4.035,6.089
BT-koNYZQzU_30000,8.655,10.0
jVcWTLN1OrY_0,9.638,10.0
SR1jvKfk3ng_2000,6.367,7.224
aANx5lIAkeI_150000,5.868,6.33
S7X8VIkM3oU_0,9.709,10.0
HTNt5L3gjX4_80000,0.551,1.128
HTNt5L3gjX4_80000,2.421,3.497
k7Kop2iZ-iQ_30000,0.0,1.474
k7Kop2iZ-iQ_30000,1.777,4.251
k7Kop2iZ-iQ_30000,4.643,4.993
aehFUA2CRmY_90000,0.0,0.21
aehFUA2CRmY_90000,2.423,4.395
aehFUA2CRmY_90000,8.107,9.021
aehFUA2CRmY_90000,9.323,9.784
6p4YV8ISD1k_250000,0.0,0.394
6p4YV8ISD1k_250000,4.142,4.803
6p4YV8ISD1k_250000,5.331,6.213
6p4YV8ISD1k_250000,8.339,10.0
QY_fLOyPXD4_200000,0.0,0.387
QY_fLOyPXD4_200000,0.541,2.387
QY_fLOyPXD4_200000,2.841,3.672
QY_fLOyPXD4_200000,4.29,5.111
QY_fLOyPXD4_200000,5.382,6.928
QY_fLOyPXD4_200000,7.285,7.73
QY_fLOyPXD4_200000,7.942,10.0
StCVu_aXZXY_30000,0.0,1.165
StCVu_aXZXY_30000,1.557,4.423
StCVu_aXZXY_30000,5.034,10.0
z0qomNg_jRM_30000,8.883,10.0
1GKIgYJMuSw_370000,4.961,6.569
1GKIgYJMuSw_370000,9.201,9.518
vygkCMBTYvE_30000,3.362,4.118
vygkCMBTYvE_30000,7.85,8.425
vygkCMBTYvE_30000,8.961,10.0
1SlgQmZlEZA_30000,0.0,0.168
1SlgQmZlEZA_30000,0.464,0.773
1SlgQmZlEZA_30000,1.138,1.557
1SlgQmZlEZA_30000,1.784,5.062
1SlgQmZlEZA_30000,5.323,7.179
1SlgQmZlEZA_30000,7.467,8.313
1SlgQmZlEZA_30000,8.519,9.433
aF_2IDHjRUU_30000,1.558,3.175
aF_2IDHjRUU_30000,3.544,5.207
aF_2IDHjRUU_30000,5.546,6.923
aF_2IDHjRUU_30000,8.315,9.977
GXQWgHBe6Y0_30000,0.0,0.323
GXQWgHBe6Y0_30000,1.787,3.685
zl_8NDANRbY_0,8.292,8.653
zl_8NDANRbY_0,8.871,9.255
zl_8NDANRbY_0,9.556,10.0
bOA53yS3bTI_0,7.382,7.73
bOA53yS3bTI_0,8.889,10.0
KcgMyfsPYEA_20000,6.814,7.883
KcgMyfsPYEA_20000,9.17,9.26
KcgMyfsPYEA_20000,9.342,9.768
KcgMyfsPYEA_20000,9.88,10.0
l_Z1Cl9RS7k_30000,0.0,0.32
l_Z1Cl9RS7k_30000,1.041,2.175
l_Z1Cl9RS7k_30000,3.186,4.815
mptnPwhdvUg_20000,0.0,0.644
mptnPwhdvUg_20000,1.124,2.854
mptnPwhdvUg_20000,3.206,5.813
mptnPwhdvUg_20000,9.131,10.0
SfXW8PwJsLw_50000,9.024,10.0
RYkHdf4KFlI_560000,0.0,0.995
RYkHdf4KFlI_560000,1.469,3.84
RYkHdf4KFlI_560000,4.864,5.795
RYkHdf4KFlI_560000,5.899,10.0
NJ4Nu2mrHZY_30000,2.099,3.489
NJ4Nu2mrHZY_30000,3.593,5.17
NJ4Nu2mrHZY_30000,5.626,9.257
NJ4Nu2mrHZY_30000,9.865,10.0
8N0f6KMD6xw_450000,1.447,2.354
8N0f6KMD6xw_450000,2.498,3.309
8N0f6KMD6xw_450000,6.773,7.158
8N0f6KMD6xw_450000,8.278,9.516
vlkjbGwF8cY_30000,1.061,1.919
vlkjbGwF8cY_30000,2.099,5.884
vlkjbGwF8cY_30000,6.396,7.908
vlkjbGwF8cY_30000,8.435,10.0
xt6fg3Zwk-8_390000,0.008,0.214
xt6fg3Zwk-8_390000,0.383,4.183
xt6fg3Zwk-8_390000,5.862,7.033
kZ93uTRHthk_260000,0.0,0.395
kZ93uTRHthk_260000,0.766,1.804
kZ93uTRHthk_260000,2.065,2.938
kZ93uTRHthk_260000,3.206,5.248
kZ93uTRHthk_260000,5.529,6.342
tl5XgWJ3xK8_0,0.103,6.277
tl5XgWJ3xK8_0,6.78,10.0
K0NX5GmC2M0_110000,1.831,2.382
OevrLlXH_pA_30000,0.0,1.536
OevrLlXH_pA_30000,2.168,4.065
OevrLlXH_pA_30000,4.519,7.309
OevrLlXH_pA_30000,7.928,10.0
vCF-KWMXhSc_150000,4.238,4.796
vCF-KWMXhSc_150000,5.658,6.717
vCF-KWMXhSc_150000,7.59,8.254
vCF-KWMXhSc_150000,8.452,10.0
HJUunmkMLto_30000,1.055,1.577
HJUunmkMLto_30000,3.921,5.179
HJUunmkMLto_30000,6.354,9.138
_L4PfGXn9uY_30000,0.0,0.583
_L4PfGXn9uY_30000,1.055,1.331
_L4PfGXn9uY_30000,8.969,9.283
_L4PfGXn9uY_30000,9.433,9.78
95JAgJldpCE_10000,0.0,1.351
95JAgJldpCE_10000,2.794,3.085
95JAgJldpCE_10000,8.079,9.511
VXq7gPVi5Po_2000,6.352,6.792
VXq7gPVi5Po_2000,8.16,9.053
9elyrAhNzS8_140000,8.37,9.583
nbFT6i3Ks2E_20000,0.0,0.195
nbFT6i3Ks2E_20000,0.952,1.64
nbFT6i3Ks2E_20000,3.44,5.367
nbFT6i3Ks2E_20000,5.631,5.963
nbFT6i3Ks2E_20000,6.112,6.445
nbFT6i3Ks2E_20000,8.819,10.0
pZJkl3yfi10_420000,6.084,10.0
1bkViuvwnPY_0,0.052,1.367
1bkViuvwnPY_0,1.628,3.142
gWxfqR7v0Eg_10000,0.534,2.047
2H8FC4xTLNE_30000,7.923,8.493
2H8FC4xTLNE_30000,9.179,9.855
FQtyo6HAWSI_40000,0.0,0.978
FQtyo6HAWSI_40000,1.502,1.851
FQtyo6HAWSI_40000,2.829,3.364
7eufkRDmIzU_10000,1.559,2.498
85gBmJmnxBU_510000,0.229,1.664
85gBmJmnxBU_510000,1.782,3.284
85gBmJmnxBU_510000,4.411,5.133
85gBmJmnxBU_510000,5.582,6.723
85gBmJmnxBU_510000,6.944,8.233
BDY9T3K1qDk_13000,2.519,3.057
3u_WPuhbtnE_30000,9.118,10.0
mlOlU8MGAjo_80000,0.103,1.386
mlOlU8MGAjo_80000,1.549,2.524
mlOlU8MGAjo_80000,2.67,3.092
mlOlU8MGAjo_80000,4.124,5.481
mlOlU8MGAjo_80000,6.455,7.625
mlOlU8MGAjo_80000,8.064,9.087
1Y4AmnaymmA_30000,0.015,0.737
BjxejIQ6cTc_30000,0.0,0.474
BjxejIQ6cTc_30000,0.666,4.251
BjxejIQ6cTc_30000,4.545,7.209
BjxejIQ6cTc_30000,9.603,10.0
FFrjzPIdwHY_40000,5.055,6.333
njWwyynLrdo_350000,9.008,9.575
zfp2JGBgzes_240000,0.608,2.498
zfp2JGBgzes_240000,3.041,5.742
zfp2JGBgzes_240000,6.443,7.33
zfp2JGBgzes_240000,8.004,9.612
4ertekFHXbg_170000,3.424,3.944
4ertekFHXbg_170000,8.554,9.202
Msy4mmS1DYc_110000,5.221,6.732
Msy4mmS1DYc_110000,6.959,8.275
Msy4mmS1DYc_110000,8.763,9.68
Msy4mmS1DYc_110000,9.875,10.0
uCZN4a9AxJs_30000,0.175,3.041
uCZN4a9AxJs_30000,4.139,5.495
uCZN4a9AxJs_30000,5.777,6.766
uCZN4a9AxJs_30000,6.959,9.179
uCZN4a9AxJs_30000,9.385,10.0
XFjKL9LzaFQ_30000,1.162,1.73
F366TJ4KG0U_30000,9.642,10.0
g3-CqgicYRM_100000,0.0,1.103
g3-CqgicYRM_100000,1.9,2.519
g3-CqgicYRM_100000,6.608,6.973
g3-CqgicYRM_100000,7.103,8.546
g3-CqgicYRM_100000,9.557,10.0
SIa9tdDXkGg_30000,8.489,9.096
gS0mS7lHNTQ_20000,0.114,0.292
gS0mS7lHNTQ_20000,1.89,3.612
gS0mS7lHNTQ_20000,7.158,7.371
gS0mS7lHNTQ_20000,8.145,8.438
gS0mS7lHNTQ_20000,8.698,9.477
gwWfVEvOPhk_510000,5.735,6.455
S6Zs5g0hpkY_30000,7.589,8.244
X350MvrZ7BU_40000,0.0,1.52
voBpayt28EI_30000,9.252,10.0
8h-pXiNJlHo_5000,2.897,3.214
8h-pXiNJlHo_5000,3.905,4.514
8h-pXiNJlHo_5000,5.432,5.984
8h-pXiNJlHo_5000,6.683,8.031
h1HVpQ0AC-4_220000,7.691,9.343
h1HVpQ0AC-4_220000,9.44,9.865
KIK8cEPxMFE_40000,0.0,0.253
KIK8cEPxMFE_40000,3.282,4.077
KIK8cEPxMFE_40000,4.181,5.356
KIK8cEPxMFE_40000,7.12,7.832
KIK8cEPxMFE_40000,9.181,10.0
-L68XDzhn2g_80000,0.218,1.272
-L68XDzhn2g_80000,5.794,7.254
-L68XDzhn2g_80000,9.097,9.639
HwBWMWW2Phg_410000,5.268,6.134
StS965keSS8_10000,3.198,4.441
RQPAT2clxBk_10000,7.373,8.665
RQPAT2clxBk_10000,8.925,10.0
HdDDpkC03y0_0,2.333,2.634
HdDDpkC03y0_0,3.702,4.808
HdDDpkC03y0_0,5.5,5.937
HdDDpkC03y0_0,8.284,9.187
HdDDpkC03y0_0,9.744,10.0
AD8YsJamRTU_90000,0.016,0.213
AD8YsJamRTU_90000,7.15,7.598
fhFOArLxbA4_530000,0.0,0.323
fhFOArLxbA4_530000,8.504,10.0
ECcj9K2AzOg_100000,1.859,3.577
ECcj9K2AzOg_100000,4.127,4.443
ECcj9K2AzOg_100000,5.186,6.23
ECcj9K2AzOg_100000,7.784,8.065
ECcj9K2AzOg_100000,8.375,8.773
45FElpwPRnc_460000,1.073,2.773
45FElpwPRnc_460000,4.609,5.159
45FElpwPRnc_460000,5.749,7.594
45FElpwPRnc_460000,8.058,10.0
_S-mfveBhk8_430000,8.268,9.148
y7uKcIG2kgQ_300000,0.509,0.907
y7uKcIG2kgQ_300000,1.37,1.849
y7uKcIG2kgQ_300000,1.988,2.995
y7uKcIG2kgQ_300000,3.434,3.823
y7uKcIG2kgQ_300000,4.571,7.048
y7uKcIG2kgQ_300000,7.235,10.0
aPrBLO9cqXo_280000,0.449,1.433
aPrBLO9cqXo_280000,5.213,5.858
aPrBLO9cqXo_280000,6.165,6.74
aPrBLO9cqXo_280000,8.52,10.0
_pXtEUeDXFk_30000,0.0,0.387
_pXtEUeDXFk_30000,0.928,1.643
_pXtEUeDXFk_30000,3.391,5.082
_pXtEUeDXFk_30000,9.411,10.0
p58PQVpnDsw_30000,0.0,0.687
p58PQVpnDsw_30000,0.956,1.44
p58PQVpnDsw_30000,4.02,4.536
p58PQVpnDsw_30000,4.945,6.784
wV7HO5B0pd4_570000,2.689,3.367
wV7HO5B0pd4_570000,4.161,5.493
wV7HO5B0pd4_570000,6.223,8.105
wV7HO5B0pd4_570000,8.476,10.0
Pi5si_Ztl88_510000,0.754,2.03
Pi5si_Ztl88_510000,3.103,4.359
Pi5si_Ztl88_510000,5.594,6.565
Pi5si_Ztl88_510000,8.595,10.0
YmuJeq__g8w_30000,0.632,1.919
YmuJeq__g8w_30000,3.266,4.138
YmuJeq__g8w_30000,5.538,8.232
3mH3d-PzQsY_310000,4.378,4.724
Ycn81CA5Nsg_30000,0.906,1.346
Ycn81CA5Nsg_30000,1.567,3.197
Ycn81CA5Nsg_30000,3.48,5.157
Ycn81CA5Nsg_30000,5.717,8.37
UkPpEhnr8mg_30000,9.028,9.282
pHpDAdzhNY0_40000,5.757,7.804
pHpDAdzhNY0_40000,8.116,9.194
pHpDAdzhNY0_40000,9.699,10.0
YENPuFEAaTg_30000,1.606,2.472
YENPuFEAaTg_30000,4.316,5.0
YENPuFEAaTg_30000,5.74,7.486
jQ66GE1mi6E_50000,2.927,3.318
jQ66GE1mi6E_50000,6.802,7.118
BfSrfU-BvfQ_60000,0.037,3.505
BfSrfU-BvfQ_60000,3.807,5.825
BfSrfU-BvfQ_60000,6.201,8.049
BfSrfU-BvfQ_60000,8.226,9.772
70oARHTT63c_40000,4.252,5.126
QnbiEGh0A08_120000,1.596,2.458
QnbiEGh0A08_120000,6.374,6.883
GSCt61WbjSY_60000,7.937,9.268
yGymbg9aU28_30000,0.873,1.886
yGymbg9aU28_30000,2.348,2.655
yGymbg9aU28_30000,3.307,3.598
yGymbg9aU28_30000,4.13,4.563
yGymbg9aU28_30000,4.72,5.818
yGymbg9aU28_30000,6.327,7.008
yGymbg9aU28_30000,7.935,8.311
yGymbg9aU28_30000,9.086,9.52
Rc_ANPs4YH4_30000,2.231,2.597
Rc_ANPs4YH4_30000,8.283,10.0
21toIUpTTbU_30000,7.763,10.0
ZXtn92p5eo0_70000,0.0,0.105
ZXtn92p5eo0_70000,0.444,2.507
ZXtn92p5eo0_70000,7.008,7.698
ZXtn92p5eo0_70000,9.25,10.0
nwc3x6rjbhU_30000,0.0,2.29
nwc3x6rjbhU_30000,2.644,4.301
nwc3x6rjbhU_30000,4.411,6.466
nwc3x6rjbhU_30000,6.922,8.203
VZxbU4YvbgU_40000,0.0,0.726
VZxbU4YvbgU_40000,1.117,1.907
VZxbU4YvbgU_40000,2.313,2.938
VZxbU4YvbgU_40000,3.547,4.427
VZxbU4YvbgU_40000,4.986,5.796
VZxbU4YvbgU_40000,6.634,8.729
_gS-xLrmDPk_400000,1.848,2.429
U-rMLpfjRkU_40000,9.569,10.0
1vpQ82mtp80_0,1.371,3.289
1vpQ82mtp80_0,4.56,5.763
1vpQ82mtp80_0,6.567,7.385
1vpQ82mtp80_0,7.763,10.0
uGMed45J48w_30000,0.0,0.241
uGMed45J48w_30000,2.22,2.686
uGMed45J48w_30000,3.905,4.545
uGMed45J48w_30000,7.028,8.141
kFWatka_mIo_240000,8.578,8.947
1aIrlmkHjnw_30000,0.0,1.061
1aIrlmkHjnw_30000,1.362,2.532
1aIrlmkHjnw_30000,3.011,4.774
1aIrlmkHjnw_30000,5.741,7.081
1aIrlmkHjnw_30000,7.641,9.217
md_Qh7yl5rM_60000,0.0,1.639
md_Qh7yl5rM_60000,3.764,5.224
md_Qh7yl5rM_60000,5.736,7.298
md_Qh7yl5rM_60000,7.606,9.59
md_Qh7yl5rM_60000,9.77,10.0
6ZEtbX95qYo_190000,1.593,2.969
6ZEtbX95qYo_190000,4.541,5.162
6ZEtbX95qYo_190000,6.792,8.667
6ZEtbX95qYo_190000,8.938,9.278
muTEkKFEoGY_30000,9.757,10.0
gpiZcLRrD4A_10000,7.932,8.464
gpiZcLRrD4A_10000,8.995,10.0
6XzmXfelr00_30000,0.591,1.811
6XzmXfelr00_30000,3.15,3.858
6XzmXfelr00_30000,8.85,9.236
OI-1ob0saio_30000,0.412,0.931
OI-1ob0saio_30000,1.11,3.117
OI-1ob0saio_30000,3.417,3.97
OI-1ob0saio_30000,4.124,6.594
OI-1ob0saio_30000,6.748,10.0
YiPw_DWRw8s_30000,1.0,1.492
A_sjWfW-lfk_40000,2.792,3.344
A_sjWfW-lfk_40000,4.067,6.602
A_sjWfW-lfk_40000,7.771,8.275
UoreTst_XYg_140000,6.067,6.987
UoreTst_XYg_140000,7.373,8.96
UoreTst_XYg_140000,9.093,10.0
S3mtWXrLhsg_180000,3.514,5.049
nwQQLxEuIGY_30000,1.33,1.761
nwQQLxEuIGY_30000,2.965,3.251
nwQQLxEuIGY_30000,3.98,4.673
nwQQLxEuIGY_30000,4.868,5.147
nwQQLxEuIGY_30000,5.508,5.749
g7Apq0tVI7E_30000,2.322,6.293
AqC0nB3JiB0_400000,0.691,2.031
AqC0nB3JiB0_400000,2.56,4.629
AqC0nB3JiB0_400000,4.979,6.093
AqC0nB3JiB0_400000,6.457,9.653
l0eS8xE5XII_260000,0.081,4.072
PE-U8iMqwho_80000,3.612,4.831
PE-U8iMqwho_80000,8.08,9.12
nQk4Dq6eMNA_15000,4.836,8.292
n5H_-JVBEzU_50000,8.882,10.0
yhbpAGdv_d8_50000,2.591,2.835
yhbpAGdv_d8_50000,2.984,4.732
NoaWpfdN4mc_20000,1.256,2.93
NoaWpfdN4mc_20000,4.148,5.326
NoaWpfdN4mc_20000,6.992,8.226
NoaWpfdN4mc_20000,9.234,9.64
9L9XJAwCV10_210000,0.008,2.822
9L9XJAwCV10_210000,4.522,5.907
9L9XJAwCV10_210000,7.828,9.323
6Ji_UEYmWlE_140000,0.0,2.625
6Ji_UEYmWlE_140000,2.804,3.095
6Ji_UEYmWlE_140000,3.261,3.676
6Ji_UEYmWlE_140000,3.869,4.07
6Ji_UEYmWlE_140000,4.243,5.073
6Ji_UEYmWlE_140000,5.211,5.591
6Ji_UEYmWlE_140000,5.778,6.504
6Ji_UEYmWlE_140000,6.726,7.272
6Ji_UEYmWlE_140000,8.987,9.596
6Ji_UEYmWlE_140000,9.921,10.0
lAJh-AnMP1w_10000,4.976,6.449
lAJh-AnMP1w_10000,6.614,7.346
ud1W71FeIpo_0,2.409,2.992
ud1W71FeIpo_0,3.11,3.63
ud1W71FeIpo_0,4.244,4.48
ud1W71FeIpo_0,5.748,6.299
ud1W71FeIpo_0,7.898,9.118
MPF-nNshbB8_70000,1.282,2.643
zH63wZySFN8_70000,5.228,5.819
IVxADeQXXvU_250000,2.217,4.212
IVxADeQXXvU_250000,4.448,5.442
IVxADeQXXvU_250000,5.884,7.298
IVxADeQXXvU_250000,7.791,10.0
58VC2k91-xg_30000,7.929,8.551
Un7Yvajn3RY_60000,0.94,1.232
Un7Yvajn3RY_60000,1.5,1.809
Un7Yvajn3RY_60000,2.702,3.019
Un7Yvajn3RY_60000,3.182,4.067
Un7Yvajn3RY_60000,5.529,6.886
1NpsZ9CothY_30000,0.0,2.524
1NpsZ9CothY_30000,2.686,2.881
1NpsZ9CothY_30000,3.222,6.196
1NpsZ9CothY_30000,7.219,8.348
AWXWNjMjano_20000,0.0,0.387
AWXWNjMjano_20000,0.582,5.481
AWXWNjMjano_20000,6.618,8.405
QnnUtkhR-fY_380000,1.354,2.061
UwNmMewIp1U_10000,0.918,1.512
UwNmMewIp1U_10000,1.723,2.363
XMKQD6bR1tg_270000,0.015,3.829
XMKQD6bR1tg_270000,4.293,4.875
XMKQD6bR1tg_270000,5.089,7.349
XMKQD6bR1tg_270000,8.071,9.978
uEZMop-H5fc_90000,0.0,1.005
uEZMop-H5fc_90000,1.882,3.279
uEZMop-H5fc_90000,3.539,4.376
uEZMop-H5fc_90000,4.709,6.374
uEZMop-H5fc_90000,6.659,7.203
uEZMop-H5fc_90000,7.796,8.681
uEZMop-H5fc_90000,8.868,9.453
uEZMop-H5fc_90000,9.778,10.0
brEO6DuEYzI_200000,0.0,2.817
brEO6DuEYzI_200000,3.9,4.11
brEO6DuEYzI_200000,4.924,7.462
DdUurjG2r5w_270000,0.535,2.772
DdUurjG2r5w_270000,3.638,5.394
DdUurjG2r5w_270000,8.929,9.693
3H1N71uNO5Q_30000,0.0,0.574
3H1N71uNO5Q_30000,0.712,3.734
3H1N71uNO5Q_30000,3.929,4.847
3H1N71uNO5Q_30000,4.977,6.228
3H1N71uNO5Q_30000,6.472,8.469
3H1N71uNO5Q_30000,8.778,10.0
d-x3nlkE3ig_230000,0.0,0.363
d-x3nlkE3ig_230000,0.626,2.459
d-x3nlkE3ig_230000,2.804,5.149
d-x3nlkE3ig_230000,5.398,7.313
d-x3nlkE3ig_230000,7.5,10.0
PRcX_M0uzew_470000,0.223,1.522
PRcX_M0uzew_470000,2.249,3.813
PRcX_M0uzew_470000,4.749,5.684
PRcX_M0uzew_470000,6.173,7.249
PRcX_M0uzew_470000,8.631,9.162
PRcX_M0uzew_470000,9.902,10.0
o14ElXjBcCs_100000,1.189,2.661
IwU1aHKGreA_250000,0.0,0.663
IwU1aHKGreA_250000,3.211,3.505
IwU1aHKGreA_250000,6.863,7.484
IwU1aHKGreA_250000,7.747,8.032
IwU1aHKGreA_250000,9.785,10.0
mMomyUEZPy0_30000,1.208,2.207
mMomyUEZPy0_30000,3.645,4.165
mMomyUEZPy0_30000,4.701,5.261
mMomyUEZPy0_30000,5.448,6.236
mMomyUEZPy0_30000,8.438,9.234
48syBVIy0Vo_250000,4.502,5.111
48syBVIy0Vo_250000,8.415,10.0
KpUv2ztKALY_480000,0.0,0.753
KpUv2ztKALY_480000,5.598,8.766
JZ8gs05Oy-g_30000,0.071,0.772
JZ8gs05Oy-g_30000,3.724,4.039
JZ8gs05Oy-g_30000,4.276,5.11
JZ8gs05Oy-g_30000,6.181,6.591
yuXLgvxNwNw_16000,0.838,2.577
yuXLgvxNwNw_16000,3.667,4.033
yuXLgvxNwNw_16000,8.118,9.31
nTb9u_w_4Ls_30000,0.008,1.024
nTb9u_w_4Ls_30000,1.164,2.57
nTb9u_w_4Ls_30000,3.056,3.564
nTb9u_w_4Ls_30000,3.719,4.757
nTb9u_w_4Ls_30000,5.427,7.077
nTb9u_w_4Ls_30000,7.592,8.608
nTb9u_w_4Ls_30000,8.932,10.0
V2FuraJKqPI_180000,5.403,7.298
0l70KR79oOI_30000,2.032,2.378
0l70KR79oOI_30000,3.017,3.266
0l70KR79oOI_30000,3.875,6.072
0l70KR79oOI_30000,6.847,8.254
0l70KR79oOI_30000,9.902,10.0
1AoGeVAP6vo_30000,0.0,0.097
1AoGeVAP6vo_30000,2.097,5.159
1AoGeVAP6vo_30000,5.507,7.739
1AoGeVAP6vo_30000,8.454,10.0
JII-fsX8gxE_30000,0.0,0.707
JII-fsX8gxE_30000,1.693,2.137
JII-fsX8gxE_30000,2.649,2.935
JII-fsX8gxE_30000,3.062,3.642
JII-fsX8gxE_30000,5.395,7.163
UKe4fbDH2XI_370000,1.249,1.445
UKe4fbDH2XI_370000,1.761,3.123
UKe4fbDH2XI_370000,5.222,7.494
UKe4fbDH2XI_370000,8.141,10.0
0BQTsgJwA-E_30000,5.843,6.772
AiM0T180424_20000,7.698,7.82
rnSEFgXPzfA_0,1.468,2.053
1C2C-pVn_Tg_30000,0.0,1.722
1C2C-pVn_Tg_30000,2.519,6.485
1C2C-pVn_Tg_30000,7.241,7.66
1C2C-pVn_Tg_30000,7.907,9.199
1C2C-pVn_Tg_30000,9.536,10.0
UX02p1UGbRc_360000,9.009,10.0
KbvWHDRt69Q_30000,0.0,0.405
KbvWHDRt69Q_30000,1.517,2.438
KbvWHDRt69Q_30000,3.365,6.223
KbvWHDRt69Q_30000,7.033,9.661
1-CAHNYl7OY_30000,0.0,0.493
1-CAHNYl7OY_30000,2.164,3.758
1-CAHNYl7OY_30000,4.889,5.362
1-CAHNYl7OY_30000,5.662,10.0
WekpNdCPA-0_140000,0.0,0.654
WekpNdCPA-0_140000,1.008,1.78
WekpNdCPA-0_140000,1.866,2.874
WekpNdCPA-0_140000,3.087,3.724
WekpNdCPA-0_140000,8.866,9.362
WekpNdCPA-0_140000,9.52,10.0
pX5tBmYNJd8_50000,2.795,3.157
pX5tBmYNJd8_50000,3.701,4.26
znPNZYJjrtE_540000,0.0,2.084
znPNZYJjrtE_540000,2.476,3.205
znPNZYJjrtE_540000,4.552,5.087
