 segment_id,start_time_seconds,end_time_seconds
Msy4mmS1DYc_110000,4.709,5.009
F366TJ4KG0U_30000,3.89,4.315
eFuJQu5wPXM_0,0.48,0.649
KIK8cEPxMFE_40000,0.695,1.103
KIK8cEPxMFE_40000,8.517,8.904
StS965keSS8_10000,3.045,3.198
StS965keSS8_10000,9.591,9.88
RQPAT2clxBk_10000,8.641,8.901
HdDDpkC03y0_0,2.671,2.98
HdDDpkC03y0_0,6.569,6.943
_n3EwOztt-c_10000,5.359,5.716
Ci5kFLJqyXU_30000,3.13,3.649
Ci5kFLJqyXU_30000,4.357,4.883
Ci5kFLJqyXU_30000,5.764,6.539
OrsHnvVdUV8_70000,3.674,4.217
OrsHnvVdUV8_70000,7.268,7.887
wE-PqX8yREk_40000,8.541,8.908
wV7HO5B0pd4_570000,8.156,8.476
3mH3d-PzQsY_310000,9.795,10.0
5FcL-m6dcZs_50000,8.452,9.726
pHpDAdzhNY0_40000,5.156,5.571
jQ66GE1mi6E_50000,3.98,4.221
jQ66GE1mi6E_50000,7.54,7.946
GSCt61WbjSY_60000,5.289,5.676
gefic-LXX7w_70000,6.839,7.139
gefic-LXX7w_70000,7.768,8.322
DLFlAozjhRs_50000,9.839,10.0
rbXzrD1V-Hc_40000,2.625,2.957
rbXzrD1V-Hc_40000,5.584,6.255
rbXzrD1V-Hc_40000,8.724,9.402
VZxbU4YvbgU_40000,0.768,1.047
U-rMLpfjRkU_40000,9.139,9.546
8HsUSw982IM_110000,8.488,9.165
uGMed45J48w_30000,1.708,2.144
uGMed45J48w_30000,3.055,3.619
uGMed45J48w_30000,4.597,4.921
uGMed45J48w_30000,5.508,5.847
uGMed45J48w_30000,6.411,6.968
kFWatka_mIo_240000,2.37,2.837
9fXlUfl4xDg_30000,5.651,5.911
6ZEtbX95qYo_190000,0.0,0.212
gpiZcLRrD4A_10000,7.015,7.932
2XCFddN1Dfg_30000,4.474,4.632
2XCFddN1Dfg_30000,9.653,9.832
FtNV_Gq62l8_19000,8.458,9.027
m7KNrjqgs8Y_180000,0.701,1.202
m7KNrjqgs8Y_180000,2.607,2.946
LRMGMVCUA9E_8000,8.291,9.053
F3t3NRFYM_Q_10000,9.269,9.645
yhbpAGdv_d8_50000,9.331,9.614
fIXziy4uYao_20000,0.0,0.152
fIXziy4uYao_20000,2.44,2.672
fIXziy4uYao_20000,2.947,3.251
fIXziy4uYao_20000,4.859,5.221
fIXziy4uYao_20000,7.472,7.907
fIXziy4uYao_20000,8.363,8.74
fIXziy4uYao_20000,8.826,9.268
FXQHoSlSr8Y_30000,7.323,7.742
MPF-nNshbB8_70000,5.536,6.052
MPF-nNshbB8_70000,8.897,9.303
MPF-nNshbB8_70000,9.406,10.0
x22wyfKz5HQ_160000,8.887,9.145
7TSlDW_9V9U_30000,1.853,2.172
CXKupPWwO_A_30000,1.849,2.134
A7qS6N7Nf1w_70000,0.0,0.265
A7qS6N7Nf1w_70000,1.565,1.882
A7qS6N7Nf1w_70000,2.247,2.532
A7qS6N7Nf1w_70000,5.229,5.448
A7qS6N7Nf1w_70000,7.073,7.658
A7qS6N7Nf1w_70000,8.291,8.633
A7qS6N7Nf1w_70000,9.096,9.421
uEZMop-H5fc_90000,4.278,4.571
DdUurjG2r5w_270000,0.0,0.449
DdUurjG2r5w_270000,5.717,6.157
d-x3nlkE3ig_230000,2.479,2.749
DL6-uzNe3Ng_40000,8.373,8.616
DL6-uzNe3Ng_40000,9.55,10.0
-THl_72tO8I_4000,3.298,3.776
nKdPjkVUbzc_210000,0.12,0.421
nKdPjkVUbzc_210000,4.472,5.109
51d04WvPScg_30000,0.842,1.208
51d04WvPScg_30000,5.204,5.481
51d04WvPScg_30000,7.641,7.901
0FCMzPtyq6g_30000,8.638,9.094
0l70KR79oOI_30000,3.401,3.8
0l70KR79oOI_30000,6.17,6.366
sAMgyq-g17s_110000,4.307,4.63
sAMgyq-g17s_110000,7.354,7.614
bLIdQagC2KE_30000,1.126,1.496
bLIdQagC2KE_30000,2.992,3.37
JII-fsX8gxE_30000,0.414,0.64
JII-fsX8gxE_30000,1.121,1.4
JII-fsX8gxE_30000,4.605,4.816
JII-fsX8gxE_30000,5.019,5.335
JII-fsX8gxE_30000,5.463,5.756
JII-fsX8gxE_30000,7.013,7.239
JII-fsX8gxE_30000,7.412,7.592
JII-fsX8gxE_30000,8.315,8.518
JII-fsX8gxE_30000,8.811,9.007
1C2C-pVn_Tg_30000,6.821,7.057
RjMP8QvvZcs_60000,0.07,0.379
zI6nfVyJWn4_100000,0.792,1.214
zI6nfVyJWn4_100000,6.435,6.663
dzmy0dOZOgI_110000,5.465,5.874
2qMHE8NMSmA_30000,0.582,1.167
2Gk0hUFw68M_0,8.354,8.976
Xd-vRfL8leY_30000,2.512,3.134
O7rh8IRAtDs_490000,9.12,9.539
Mw6qbBeBvLM_50000,6.972,7.362
Mw6qbBeBvLM_50000,7.764,8.005
Mw6qbBeBvLM_50000,8.968,9.197
Mw6qbBeBvLM_50000,9.335,9.61
V2EUcdh7J2E_30000,5.55,6.052
V2EUcdh7J2E_30000,9.385,10.0
IXJOl7m4PG8_270000,6.148,6.659
IXJOl7m4PG8_270000,8.066,8.427
IXJOl7m4PG8_270000,9.36,9.714
aMlKbs3u-ik_0,4.918,5.35
6HfwD2hpsFU_420000,1.053,1.4
6HfwD2hpsFU_420000,7.449,7.765
6HfwD2hpsFU_420000,9.029,9.308
GRUzmRj7f5w_10000,0.921,1.244
GRUzmRj7f5w_10000,6.583,6.827
-z7f__rdRrc_20000,8.894,9.564
LPTsZZVr06o_30000,7.782,8.276
-9wo95HMngI_30000,1.376,2.179
-9wo95HMngI_30000,3.005,3.876
-9wo95HMngI_30000,4.14,4.931
-9wo95HMngI_30000,6.812,7.5
-9wo95HMngI_30000,7.706,7.97
T6Nnh13dAok_30000,0.581,1.103
T6Nnh13dAok_30000,4.024,4.437
T6Nnh13dAok_30000,5.536,6.065
T6Nnh13dAok_30000,9.076,9.529
SRFr69xe2c0_30000,7.932,8.721
GT-vJXmqdE0_310000,1.292,2.033
hYIW3T9_7-c_10000,5.914,6.11
TJP3HnwwTnQ_70000,0.752,1.874
TJP3HnwwTnQ_70000,3.679,4.003
TJP3HnwwTnQ_70000,4.364,5.072
TJP3HnwwTnQ_70000,6.84,8.006
dneg2OTx8Qs_20000,8.876,9.689
1RWGzyOqJ9k_30000,9.123,9.455
fYr1yOdc7WA_30000,4.384,4.993
gUVOxxb2144_30000,2.315,2.634
gUVOxxb2144_30000,6.176,6.516
tVXZDtM237s_30000,0.889,1.275
wjZE-1loc4c_90000,0.688,1.939
wjZE-1loc4c_90000,6.789,7.512
49NTOtWuT7c_10000,3.528,3.795
49NTOtWuT7c_10000,4.386,4.598
6Iw9O5JTXPQ_27000,5.342,5.927
6Iw9O5JTXPQ_27000,7.292,7.718
Hu2qZ4xKWcs_30000,1.259,2.072
Hu2qZ4xKWcs_30000,8.881,9.615
OYEZJKn6v0s_110000,3.052,3.279
OYEZJKn6v0s_110000,6.464,6.715
iq2X0F83kK8_0,2.583,3.22
iq2X0F83kK8_0,4.079,4.709
iq2X0F83kK8_0,5.0,5.693
iq2X0F83kK8_0,6.394,6.913
iq2X0F83kK8_0,7.488,7.929
iq2X0F83kK8_0,9.228,9.709
B1M868KOyAU_20000,0.509,0.737
B1M868KOyAU_20000,8.738,9.347
SwFGGTj4ruE_30000,0.0,0.497
x1KD5nSdBXM_100000,6.22,6.622
x1KD5nSdBXM_100000,7.323,7.52
x1KD5nSdBXM_100000,8.087,8.323
D-_9HkYL_vc_190000,5.88,6.395
D-_9HkYL_vc_190000,7.969,8.608
D-_9HkYL_vc_190000,9.516,10.0
BzTdiUodtPU_30000,6.866,7.307
BzTdiUodtPU_30000,8.252,8.496
vGA9whc1dt0_10000,0.425,0.835
vGA9whc1dt0_10000,3.291,3.945
vGA9whc1dt0_10000,5.157,5.811
kvaX9gWrqJs_240000,9.031,9.685
tS4R6BdMYxs_0,7.354,7.654
14G7RSesaYA_60000,6.965,7.719
Qk5bP08Is_8_420000,7.609,8.121
Qk5bP08Is_8_420000,8.348,9.315
Qk5bP08Is_8_420000,9.656,10.0
Ugz49bOoJTA_30000,3.799,4.035
Ugz49bOoJTA_30000,6.683,7.008
CMFNYb3jSc8_30000,7.88,8.32
tdnCMx5e7Aw_30000,4.203,4.415
LBnR-4lRqY0_20000,9.306,9.537
wnXVN7IyGhI_30000,0.166,0.542
wnXVN7IyGhI_30000,4.101,4.853
wnXVN7IyGhI_30000,8.518,8.954
N0IdbLwjA80_90000,0.0,0.436
N0IdbLwjA80_90000,9.128,9.753
TzrbbOXp_Z4_0,1.906,2.205
aQZoGTQPAss_30000,6.835,7.199
K3584ENHDuE_90000,1.525,1.825
K3584ENHDuE_90000,4.327,4.733
K3584ENHDuE_90000,7.008,7.284
l3N8ThFbBvs_140000,0.33,0.493
l3N8ThFbBvs_140000,3.742,3.929
l3N8ThFbBvs_140000,5.513,5.659
514pRq9Rzk0_30000,4.423,5.055
514pRq9Rzk0_30000,8.478,9.0
huOSZfEbQcM_60000,1.164,1.351
huOSZfEbQcM_60000,4.645,4.855
huOSZfEbQcM_60000,6.659,6.903
huOSZfEbQcM_60000,8.917,9.127
eG_A8ZwhCZ0_30000,1.829,2.161
eG_A8ZwhCZ0_30000,5.513,5.716
eG_A8ZwhCZ0_30000,7.438,7.687
eG_A8ZwhCZ0_30000,9.381,9.692
YFD-w2L2oyI_350000,0.745,2.064
Ixf70iYs6xg_60000,0.0,1.09
0-5vF6wgneo_30000,2.621,3.271
0-5vF6wgneo_30000,5.838,6.488
xSfemSQSBjQ_70000,3.143,3.493
xSfemSQSBjQ_70000,6.578,6.927
fCOCl7sFhmw_10000,9.026,9.648
5uR7aJGxhKo_90000,0.367,0.939
5uR7aJGxhKo_90000,2.692,3.73
5uR7aJGxhKo_90000,9.606,10.0
0WHpzy7neu0_30000,5.127,5.583
Sn-Ys6oYlho_16000,8.533,8.82
4GmLxRxOmC8_30000,2.101,2.394
4GmLxRxOmC8_30000,4.473,4.741
4GmLxRxOmC8_30000,7.17,7.438
kP4Hi__1x84_0,6.019,7.462
kP4Hi__1x84_0,8.088,8.73
melyaGRmkpE_150000,2.235,2.483
melyaGRmkpE_150000,8.984,9.639
4wFCYul2gG8_30000,0.725,1.144
4wFCYul2gG8_30000,5.385,6.251
4wFCYul2gG8_30000,6.684,7.165
08KkLlcGg1g_200000,1.584,1.819
8Jx1pvFiaoI_30000,9.344,9.818
1BY2_jJ0lh0_320000,0.299,0.732
UkjAhBGqSV4_10000,3.917,4.216
iJgp4YAO3No_210000,1.622,1.961
02pGcYBBG-Y_9000,7.274,7.881
lA4kSkZCp6w_250000,6.756,7.717
OX9HvIixzZU_170000,1.272,1.588
JQDOqbQwZ88_30000,1.612,2.192
JQDOqbQwZ88_30000,7.953,8.264
qUQD1mdcnNg_0,7.291,7.709
2hCUJuC5Ylw_30000,8.98,9.623
yB4GnuNxL2w_330000,6.854,7.057
OZete7K0H9Q_100000,1.321,1.784
OZete7K0H9Q_100000,5.578,6.049
OZete7K0H9Q_100000,8.909,9.282
7fCQwN7Oz7I_340000,3.532,4.358
f3GMDC1KZkA_90000,1.419,1.928
BXRFdpZ7Prk_30000,5.497,5.741
BXRFdpZ7Prk_30000,8.714,9.031
8mU1Q6ffIqg_23000,4.518,4.936
53kaG5WsNcs_24000,1.304,1.605
53kaG5WsNcs_24000,6.334,6.769
w5e3UETuR4E_30000,1.653,2.352
w5e3UETuR4E_30000,4.331,5.867
w5e3UETuR4E_30000,6.473,7.975
w5e3UETuR4E_30000,8.731,9.313
w5e3UETuR4E_30000,9.534,10.0
Vpi3hCbu9Ow_30000,0.0,0.614
Vpi3hCbu9Ow_30000,1.848,2.312
Vpi3hCbu9Ow_30000,2.866,3.188
Vpi3hCbu9Ow_30000,3.805,4.207
Vpi3hCbu9Ow_30000,7.317,8.041
iIaOa-C6N_Y_220000,3.043,3.271
iIaOa-C6N_Y_220000,4.716,4.95
iIaOa-C6N_Y_220000,6.601,6.782
0-mP1PhqBLA_60000,5.672,6.274
0-mP1PhqBLA_60000,9.065,9.552
0-mP1PhqBLA_60000,9.757,10.0
Ky0ql6uUQYo_30000,5.678,6.279
Ky0ql6uUQYo_30000,8.18,8.814
JRxqDTFvuUk_30000,3.895,4.126
LuVGoAo_89E_100000,8.096,8.381
QSGYmorocBo_7000,7.616,8.096
4vLaaAyBYF4_30000,0.85,1.159
4vLaaAyBYF4_30000,5.619,5.879
4vLaaAyBYF4_30000,8.243,8.486
kWL1XZ5d1u4_30000,1.069,1.407
kWL1XZ5d1u4_30000,5.493,6.065
kWL1XZ5d1u4_30000,6.373,6.825
kWL1XZ5d1u4_30000,7.615,8.089
8dLOuOtb18U_350000,2.773,3.623
8dLOuOtb18U_350000,6.715,7.217
E-drvxhrF_k_370000,8.181,8.685
7hZ6188ndgc_30000,0.0,0.7
TX6-Lh6_Z9c_70000,2.837,3.085
TX6-Lh6_Z9c_70000,8.33,8.646
kmfUCVc6-jE_230000,0.0,0.218
kmfUCVc6-jE_230000,2.634,2.859
kmfUCVc6-jE_230000,6.245,6.667
mdxPfKRQ9xI_260000,5.351,6.897
WH_wR-8OVds_20000,6.391,9.549
XrmwSbHVyHw_140000,6.748,6.975
mG7ZlbuEcr4_70000,7.677,7.984
YYmsipkF0Yo_7000,0.04,0.24
YYmsipkF0Yo_7000,0.326,0.549
YYmsipkF0Yo_7000,0.623,0.823
YYmsipkF0Yo_7000,0.886,1.12
YYmsipkF0Yo_7000,1.183,1.377
YYmsipkF0Yo_7000,1.497,1.972
YYmsipkF0Yo_7000,2.143,2.829
YYmsipkF0Yo_7000,3.035,3.795
YYmsipkF0Yo_7000,3.949,4.543
YYmsipkF0Yo_7000,4.669,4.858
YYmsipkF0Yo_7000,4.909,5.063
YYmsipkF0Yo_7000,5.121,5.258
YYmsipkF0Yo_7000,5.309,5.481
YYmsipkF0Yo_7000,5.538,6.109
YYmsipkF0Yo_7000,6.355,6.841
YYmsipkF0Yo_7000,7.206,7.766
YYmsipkF0Yo_7000,8.024,8.687
YYmsipkF0Yo_7000,8.898,9.309
CGbwSQF5LpM_130000,1.383,1.767
CGbwSQF5LpM_130000,8.732,9.155
EAwRZeyLw84_30000,2.493,2.894
EAwRZeyLw84_30000,6.237,6.375
EAwRZeyLw84_30000,7.555,7.811
EAwRZeyLw84_30000,9.402,9.679
baVQ1PkJ54s_290000,2.983,3.476
baVQ1PkJ54s_290000,8.586,9.014
1ToCIpdGoN0_30000,7.532,8.172
i-28wN9CvyM_17000,0.288,0.564
i-28wN9CvyM_17000,2.608,2.805
i-28wN9CvyM_17000,7.578,7.884
v9Gf-xW901g_170000,4.031,4.437
kXd3hDYYPO4_40000,4.409,4.677
kXd3hDYYPO4_40000,5.677,5.992
kXd3hDYYPO4_40000,7.748,8.48
cL0LYWECvTg_30000,1.303,1.495
cL0LYWECvTg_30000,6.134,6.333
cL0LYWECvTg_30000,7.784,8.21
Ao0n1cqfFDw_20000,1.629,2.127
Ao0n1cqfFDw_20000,6.338,6.58
Ao0n1cqfFDw_20000,7.161,7.472
Ao0n1cqfFDw_20000,8.966,9.381
bgLHk4eb9nQ_30000,2.461,2.942
bgLHk4eb9nQ_30000,5.824,6.245
LZ-jEd6tRLc_30000,4.507,5.245
LZ-jEd6tRLc_30000,5.689,6.065
ysi9Xw2B9mc_30000,4.787,5.041
KAXAvSJru6c_0,6.041,6.399
KAXAvSJru6c_0,8.608,8.876
KNtOJmg6sf0_50000,0.444,4.271
KNtOJmg6sf0_50000,5.981,6.377
KNtOJmg6sf0_50000,6.58,7.604
KNtOJmg6sf0_50000,7.913,8.85
KNtOJmg6sf0_50000,9.633,10.0
HTiHAHMqPxQ_30000,2.039,2.453
HTiHAHMqPxQ_30000,3.582,3.875
HTiHAHMqPxQ_30000,7.562,7.871
H2LhBAi-Q8I_130000,2.735,3.109
wMsb7moPV2M_300000,9.472,9.693
_KkPyXR3DZI_130000,0.19,0.363
_KkPyXR3DZI_130000,1.919,2.147
_KkPyXR3DZI_130000,8.511,8.698
Xx8Yllb7hw8_18000,1.362,1.969
Xx8Yllb7hw8_18000,5.118,5.394
Xx8Yllb7hw8_18000,8.598,9.0
3hphATWNjlw_30000,5.529,5.949
GfBixmAfiSE_10000,8.178,8.551
RrB69MN8Czw_30000,5.845,6.329
Seskw4h-PvQ_220000,0.218,0.436
Seskw4h-PvQ_220000,0.791,1.055
Seskw4h-PvQ_220000,2.775,3.096
Seskw4h-PvQ_220000,4.782,5.195
Seskw4h-PvQ_220000,8.727,9.128
27jqGr5T9Ek_24000,1.519,2.077
27jqGr5T9Ek_24000,5.205,5.542
VFfa5k19YC8_250000,3.763,4.114
MuX_WLoOItE_18000,0.181,4.137
FSX0u_A-Qck_50000,8.217,8.796
G50gPfHdkSk_24000,4.617,4.893
4V3iV9HgVCE_200000,8.73,8.83
6xV5lvuyNHY_30000,3.509,4.045
XTZBVrfgB1E_30000,1.261,1.88
XTZBVrfgB1E_30000,4.065,4.54
4KXFNI_UQDs_6000,0.737,1.143
eD1iCCmpwJI_50000,4.647,5.768
eD1iCCmpwJI_50000,6.338,6.686
B7WXZ1yB8EM_120000,0.0,0.489
B7WXZ1yB8EM_120000,5.397,6.171
B7WXZ1yB8EM_120000,7.902,8.805
B7WXZ1yB8EM_120000,9.165,9.708
lnSllKNEISM_30000,1.971,2.337
lnSllKNEISM_30000,6.569,6.862
RzzdzztWrqM_150000,1.992,2.441
RzzdzztWrqM_150000,5.85,6.118
3FYFAeVoEkM_30000,0.866,1.291
TbGFJOrE3Q8_60000,2.491,2.865
TbGFJOrE3Q8_60000,6.691,7.122
42y2i_kIQK4_30000,7.74,8.252
aIHTr6u91wE_510000,0.0,0.757
aIHTr6u91wE_510000,6.622,6.712
aIHTr6u91wE_510000,7.044,7.41
aIHTr6u91wE_510000,8.786,9.098
f-HvmGIj36E_40000,7.99,8.629
bVd6-c_afhg_60000,2.445,2.945
rHwvDSoBRts_150000,3.299,3.843
kITMOGApCrs_380000,3.734,4.094
kITMOGApCrs_380000,4.922,5.234
kITMOGApCrs_380000,5.316,5.818
kITMOGApCrs_380000,6.904,7.101
kITMOGApCrs_380000,8.69,9.097
kITMOGApCrs_380000,9.79,10.0
oekK5PiNgSg_80000,7.479,7.95
7EuyuKtwBPE_0,7.186,7.571
KPgyX5WskNc_100000,1.831,2.241
KPgyX5WskNc_100000,3.739,4.149
KPgyX5WskNc_100000,6.799,7.26
KPgyX5WskNc_100000,9.283,9.577
iF_190BxIH0_430000,5.9,7.199
iF_190BxIH0_430000,7.598,8.01
GFJ-3dzyU9Y_10000,1.0,1.474
GFJ-3dzyU9Y_10000,7.309,7.804
buuuyYYJjXY_510000,6.015,6.538
BzpRN_aHn-0_410000,0.98,1.256
0ZPafgZftWk_80000,0.68,1.102
0ZPafgZftWk_80000,4.351,4.871
0ZPafgZftWk_80000,8.243,8.511
TQOJmOX3FYk_30000,1.331,1.608
TQOJmOX3FYk_30000,5.176,5.501
TQOJmOX3FYk_30000,9.028,9.36
DL2DPJMw7As_10000,3.994,4.286
DL2DPJMw7As_10000,7.008,7.268
dp1uFuH3VsY_40000,0.0,0.293
dp1uFuH3VsY_40000,2.709,3.212
CyMoIbd3owY_0,3.276,3.543
1pcqW8M9xWc_150000,0.0,0.263
1pcqW8M9xWc_150000,0.828,1.324
1pcqW8M9xWc_150000,3.002,3.77
1pcqW8M9xWc_150000,5.342,5.869
1pcqW8M9xWc_150000,6.674,6.915
1pcqW8M9xWc_150000,7.517,8.059
CrWiG7dvZIg_70000,4.033,4.605
CrWiG7dvZIg_70000,6.328,6.546
Ty_Zw3aSdOc_0,0.301,1.172
Ty_Zw3aSdOc_0,1.318,1.815
Ty_Zw3aSdOc_0,4.153,4.817
Ty_Zw3aSdOc_0,8.268,9.028
8DiMXx6k-30_30000,2.313,2.68
8DiMXx6k-30_30000,5.979,6.401
iMW2YOSrrgs_330000,0.483,0.831
iMW2YOSrrgs_330000,1.208,1.411
iMW2YOSrrgs_330000,2.899,3.188
iMW2YOSrrgs_330000,6.135,6.396
-3ZZ__t-XCk_30000,3.803,4.016
-3ZZ__t-XCk_30000,7.189,7.457
J1Nj_aO-KC4_170000,2.717,3.173
2p0Qerx4CXs_10000,0.455,0.837
2p0Qerx4CXs_10000,3.001,3.419
2p0Qerx4CXs_10000,5.356,5.729
2p0Qerx4CXs_10000,6.909,7.391
2p0Qerx4CXs_10000,7.584,8.539
TATdZPmzMU8_90000,1.282,1.495
TATdZPmzMU8_90000,5.736,6.196
TATdZPmzMU8_90000,6.959,7.227
FesMBaJ1v4U_550000,7.3,8.145
2tC6tT0VKYc_30000,4.264,4.533
2tC6tT0VKYc_30000,4.907,5.197
2tC6tT0VKYc_30000,8.033,8.738
NtU6azFxcdE_130000,1.67,1.978
NtU6azFxcdE_130000,3.288,3.491
NtU6azFxcdE_130000,7.333,7.601
gHpiuVrEPX8_30000,0.725,1.309
gHpiuVrEPX8_30000,5.371,5.921
90uPcpUjYvs_30000,0.666,0.941
90uPcpUjYvs_30000,4.938,5.199
vrpiny0N_4s_20000,2.441,2.661
kjQB01eQkr4_160000,3.157,3.475
kjQB01eQkr4_160000,5.695,5.937
elZZ4WzCs8Y_250000,0.617,1.094
elZZ4WzCs8Y_250000,4.377,4.785
B0LCw7Av2Gg_30000,6.546,6.689
B0LCw7Av2Gg_30000,9.556,9.819
xLkVRqMKdQk_90000,6.416,6.629
xLkVRqMKdQk_90000,9.134,9.427
fP2hl6CO-T0_30000,0.0,0.149
fP2hl6CO-T0_30000,2.334,2.645
fP2hl6CO-T0_30000,8.496,8.821
JjUjPRH9pa0_140000,8.912,9.27
2CaZRLNLOow_40000,6.635,6.926
RhE38V1QbM0_90000,1.445,1.699
jlhje2Abb88_30000,3.093,4.018
jlhje2Abb88_30000,6.433,6.93
D1WmBJvl-gc_110000,1.44,2.048
D1WmBJvl-gc_110000,5.865,6.908
Mw3RMn_qoYE_280000,2.622,3.252
Mw3RMn_qoYE_280000,3.937,4.142
Mw3RMn_qoYE_280000,4.85,5.543
Mw3RMn_qoYE_280000,7.685,7.945
Mw3RMn_qoYE_280000,9.811,10.0
2jTuSaNBJpE_30000,0.155,0.541
2jTuSaNBJpE_30000,2.464,2.957
2jTuSaNBJpE_30000,5.42,5.932
2jTuSaNBJpE_30000,7.092,7.633
tGqMgVuwkag_130000,2.271,2.787
tGqMgVuwkag_130000,4.911,5.499
fqwz4Kpm4-E_190000,8.842,9.658
fqwz4Kpm4-E_190000,9.9,10.0
Wz2hEyCsYaQ_30000,6.106,6.537
Wz2hEyCsYaQ_30000,7.56,7.861
Ms7V1c4Fcpg_70000,0.0,0.213
Ms7V1c4Fcpg_70000,3.906,4.047
